RMS,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,ZCR,Mean Power,Power below 8kHz,Power above 8kHz,Base Frequency,Power Ratio,Short Time Energy,Low-High Ratio,HNR,FB1(CF: 308.92Hz),FB2(CF: 617.85Hz),FB3(CF: 926.77Hz),FB4(CF: 1235.7Hz),FB5(CF: 1544.62Hz),FB6(CF: 1853.55Hz),FB7(CF: 2162.47Hz),FB8(CF: 2471.4Hz),FB9(CF: 2780.32Hz),FB10(CF: 3089.25Hz),FB11(CF: 3398.17Hz),FB12(CF: 3707.09Hz),Formant 1,Formant 2,Formant 3,Formant 4,Formant 5
3248.4769293485683,455.66482526880736,1028.47058212127,461.39373779296875,241.0,268877282734.4494,3302536570509625.0,226411638692.41718,119.18912317837662,0.20633414233295133,255025.0,119.0474810776294,1.655135215768932,14.120565983799894,13.561658560333012,13.520534375233755,12.941847746513599,11.82236984712416,11.201977752961911,11.951110369581388,12.336908468360642,12.696949780920232,11.44801789410828,10.762419672424203,10.66829558048093,1086.2059366550598,2129.5798822048764,3142.1485321699265,4176.814537971847,4978.393806074134
3277.5583315901335,479.64757440040034,1071.9445770090995,485.61859130859375,244.0,273098901957.73633,3353873495071080.5,545526349068.23566,119.18912317837662,0.20751625266305512,36832761.0,107.18495882893504,1.7610241837396523,15.030649251807132,13.963170241515144,13.8096275047766,13.500175682801599,13.70577726903047,13.813586728709026,13.775938976880676,14.304813566619526,14.474135575460643,14.67921652366612,14.90432659074441,15.176433102089947,1123.5592379092889,2062.804229895077,2987.645153129925,3999.6661088121637,4956.755325006008
3215.4931623452535,489.90787626431,1078.4214490733023,509.1705322265625,256.0,262225633568.46802,3220688133954787.5,430092407065.01355,119.18912317837662,0.18535584441802824,23203489.0,113.21487147823507,1.9937835358231286,13.252410601296889,14.025944090650455,13.400284739812205,13.702519339023231,13.641035973820639,13.41137158824652,13.457186393190097,14.029640182942726,14.058516957747072,14.270488657249372,14.494180313100065,14.76475630135211,1107.6688167830955,2128.7126116109266,2998.2026563078525,3931.0926448845444,4964.678312052697
2982.8790317494418,495.7183743672752,1074.3708050252935,515.4510498046875,302.0,231269672788.79562,2840633797233803.5,268539283265.56424,119.18912317837662,0.20970601627700755,20539024.0,99.94609210747828,0.8090609029943184,14.007969355249417,13.940695802919734,13.423517348820456,13.592223384877064,13.111861297783227,13.26877443672371,13.30739284311952,13.590552444695815,13.93561500390886,14.111331931912176,14.355143321023519,14.615892265138022,1084.070971933921,2107.0385417477255,3034.241381355066,4004.790210914871,5035.023920848652
3170.8983404779024,457.5156607727977,1032.5372476659813,458.70208740234375,256.0,257160090793.15866,3158752269742320.5,199309967429.85007,119.18912317837662,0.23056464568983864,4380649.0,117.14957954226651,1.5895263844649479,14.578676864191122,13.588621281251317,12.984759414520047,12.381225604861514,12.730665315055262,12.445168099691564,12.38089840107788,13.00111090697321,12.89366703613741,12.639583167318571,12.851246976685712,13.014248503959008,1096.808857142369,2053.947540925561,3014.0736305289865,4027.0033355379296,4972.444851654307
3056.530765379554,483.60030571101333,1057.77568411809,501.31988525390625,251.0,236347858704.1089,2903055278886931.0,131585466189.42683,119.18912317837662,0.1799926714944777,8667136.0,107.75065080977423,1.9874157628226208,14.00813628428785,12.955140094691698,13.030507354037535,13.11422813250933,12.618315656921157,12.540171472118846,12.430710389847563,12.786500095605183,13.276210140202638,13.426958987429527,13.554540978926456,13.755623420556029,1118.7209065444522,2055.2897754559845,3028.3555595174416,4063.328963599372,5076.520991116068
2953.7672264944217,474.45012486186914,1046.692883351685,483.37554931640625,281.0,222736329459.46304,2735794586909893.0,122695160160.14339,119.18912317837662,0.20381386297094933,986049.0,107.67683273296113,2.4559792711118087,14.442125850792909,13.290820983146949,13.075715351564362,12.828958732527274,12.687861502120176,12.085301704893013,11.949393668026067,12.80553309128828,12.783966772969633,11.83892890514356,11.529735677524208,11.71640208874191,1131.702544639523,2097.669439357388,3059.7851084320814,3980.1211220348396,4994.044505515249
3180.845043092806,450.91996002205696,1015.7267118404687,446.3653564453125,278.0,263663474410.60416,3238253342991187.5,132273746169.31633,119.18912317837662,0.22107880405119323,1223236.0,123.93090591684705,2.4121308308970226,15.138823054301499,12.396774982083025,13.740326647466947,13.066706925314675,12.1329358377854,12.037861230189364,11.919718730822277,12.530124406918718,12.94493907042672,11.948838553957678,11.768081371725218,11.914402461077383,1076.5690428019445,2075.685660410713,3022.961073145017,4013.1002009224408,4991.460609525461
3092.9288315827894,451.3133732132231,1010.3771944551777,451.7486572265625,263.0,241613468645.30167,2967848740487093.5,128853051669.54836,119.18912317837662,0.17746451916327402,57600.0,117.95220445099969,0.974986084443365,14.092230999084935,13.58354552634958,13.436721333290224,12.829242623297347,12.302406357089302,12.071219095429557,11.491515136764408,12.245981413445234,12.8362437148463,11.170205867162688,10.27151767477322,9.596786629188152,1064.1215036383137,2084.625001653797,3056.798059648215,4024.2444327282483,5022.0045382370945
3314.220375676119,450.9698580276122,1023.9857590681944,440.75775146484375,246.0,280897192213.76117,3450276568026459.5,170006401152.07495,119.18912317837662,0.2471385610210516,908209.0,139.1524053691157,1.4768167518324173,14.325622538782962,13.279733153391927,12.757165510060933,12.40978741302524,11.964536386254238,12.283462767846164,11.890752520762456,12.539283956412511,12.785298639085877,11.964175663936548,11.758131523827737,11.906791442164916,1129.2916828991295,2136.8102044483694,3087.980669144677,4085.2009918784565,4970.881290093559
