RMS,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,ZCR,Mean Power,Power below 8kHz,Power above 8kHz,Base Frequency,Power Ratio,Short Time Energy,Low-High Ratio,HNR,FB1(CF: 308.92Hz),FB2(CF: 617.85Hz),FB3(CF: 926.77Hz),FB4(CF: 1235.7Hz),FB5(CF: 1544.62Hz),FB6(CF: 1853.55Hz),FB7(CF: 2162.47Hz),FB8(CF: 2471.4Hz),FB9(CF: 2780.32Hz),FB10(CF: 3089.25Hz),FB11(CF: 3398.17Hz),FB12(CF: 3707.09Hz),Formant 1,Formant 2,Formant 3,Formant 4,Formant 5
9379.148116918266,318.54987862711823,793.5449660319306,387.14150567943005,3729.0,92086732483030.58,3.5049149061145747e+19,376353949141188.9,7.440570023330602,0.04584322901783288,99382291.88208008,629.7563737455813,14.663332247284195,10.87679038812779,10.663063530651515,10.720202168022638,11.426296622082225,11.722086668691178,11.848362607348642,11.895824222552637,12.128673604950489,12.369082991924905,12.658707556164135,12.932977633700977,13.184095752856125,1043.3211549848054,2020.875618688003,3004.5120702198656,4010.188093826289,4985.773463776293
8714.088548007212,301.5884004329636,708.4042277050889,389.68291600117686,4735.0,79836233084063.6,3.038631278156009e+19,130508618357170.78,4.22473043697585,0.02455816143731099,60210810.7902832,382.3863828021443,14.098071768158478,15.05845565136401,14.426123258223209,12.827814557687056,12.76912715679819,13.227605673342621,13.230536771398631,13.427104934488233,13.72367099166902,13.980557517686693,14.23758304506327,14.521130786628202,14.794957525845673,1052.1555117316295,2047.4845330072017,3047.6312705385735,4003.4449848797917,4982.986625818909
9053.382184959286,277.24676704870325,678.1287477583722,344.1475042819015,4941.0,83518552643502.27,3.1786048459133534e+19,136538194850322.44,6.55779052903714,0.022757408316877004,88491430.30419922,373.0660737226611,14.617260306297245,12.853524352793793,11.35055270677782,10.715737877328612,9.833173151734481,10.14494991582665,10.287413960648397,10.13996824919628,10.212242340291647,9.68341376109105,9.51957425251196,9.529581653587853,9.860041595987964,1053.6802733390753,2039.0145162015397,3017.7979385399917,3988.3586343572283,4971.9425779467865
8756.31365152785,281.2879983449357,698.7599342480737,356.99936559557835,4023.0,78637620766320.67,2.9930172961217036e+19,122563237252333.12,1.9547260230783783,0.047657373739316,98413387.09204102,574.4149673527187,15.182832734105556,14.463209109189735,14.117333806168105,14.172003003295346,14.462031615751577,14.701328244356453,15.20562206385654,15.294661572626822,15.547450761087156,15.813335865931352,16.096692468165667,16.361348832104277,16.629034537291357,1054.3243185700865,2035.7419274093065,3018.620824187068,3999.632127821644,4983.125598087218
9936.165891839,291.6281493392449,738.2720720149723,362.596260691619,3814.0,106533978822237.06,4.054833654035681e+19,238110193915137.72,6.1794564600542286,0.031893990958491394,71532846.20336914,658.3276237769245,15.073873965648005,13.20883054668976,11.60983516654886,12.076342944404873,12.757880288693737,13.374018878473697,14.56916171313621,14.110066591114746,14.074810030320162,14.098824383658524,14.34321021585692,14.619007485244836,14.872488314155154,1063.2738369001777,2055.9188598836704,3032.885730096635,4011.410571150934,4978.058146291287
8591.217887612427,297.1572387473514,700.1731759661111,386.99669597448724,5184.0,74293320038169.12,2.827676701543307e+19,200239840877746.94,2.522227126552746,0.02501184808206949,101859005.28808594,416.64063258683586,14.799524725274985,14.654664374459138,14.597056433676196,14.803684614597461,15.013400168549348,15.372694805863429,15.639795558038005,15.89910197181243,16.166075439904166,16.455048690578533,16.73622077577878,17.006385073219413,17.271867162050725,1056.8958322662968,2038.374457468777,3011.613894187006,3997.38817484554,4977.171412258607
9009.973422844025,291.74522094706276,736.2839520260275,357.4989590776311,4301.0,88089824402839.22,3.352828425123684e+19,155349801835272.5,3.4680622990100263,0.026817788874623286,58005825.232421875,516.0233488457941,14.986756205240201,15.493234331449482,15.146349125767447,14.618491831611568,14.036936929461561,14.400324725452395,13.843545345417423,13.041193142054762,13.343457207646074,13.578726131057916,13.854969228295273,14.115359585639695,14.372986742019565,1064.2271165338857,2052.744585434723,3017.3947876306306,3999.001664627185,4980.170742040106
9551.192780210842,278.8095605250111,713.9330789984301,333.7284460112643,4176.0,96118413170894.22,3.658322505755873e+19,163879696095597.72,5.107509931269311,0.025575209621205124,114047926.17041016,858.5842386407179,14.297808808049124,13.427559555499062,11.410746473813527,10.61412903975762,10.568503073717661,11.803247840524268,11.216420028581128,10.96341958133337,10.308433595640983,9.996821864915619,10.106458442556052,10.271174347004864,10.512862380695102,1050.7802126169759,2035.8214248063148,3004.812751471732,3988.0711607967787,4985.152106226134
10988.555644142438,274.63087103064464,720.0953065028516,330.7815685156775,3889.0,118621829295533.28,4.514886899422559e+19,173818487910201.44,5.17056560943313,0.030142391866499234,177277053.4194336,620.509322647228,14.471408259808163,15.813116573655874,15.38774171612637,15.527936562965325,14.731745777884603,14.91901715981414,14.178879806459928,14.109706559540161,14.370633755612372,14.607898075314075,14.910280269172205,15.179359469463252,15.440712079508327,1044.5077739070443,2033.9042355044087,3004.5060202311993,4005.65950273716,4978.530794539303
9942.340160832116,298.35140444953356,712.2184851640051,376.04184179556154,4604.0,98889703210145.55,3.76387566194769e+19,166292782988290.56,3.0897282300271143,0.03673123412239599,171002003.94580078,522.5691497659752,15.452397887475183,15.604011283284951,15.268161723204276,14.870893704328216,14.211571299060102,14.548986756016111,14.6264238711119,14.734100619433729,15.004810515999365,15.292959523503807,15.5833729644368,15.851758902333453,16.12169324205827,1068.4269119082894,2040.4920392025726,3031.465228727547,4004.248756711482,4981.041573700904
9755.291277167129,294.4048347629761,748.2985701226577,346.14587821011264,4093.0,100079639377866.45,3.809113044538976e+19,239513183541415.56,4.729175862286399,0.03563396350738082,135291050.39746094,416.99689827822516,14.304109169148756,15.29933214683464,13.204171383064221,12.604909425186444,12.756111960710664,12.877440031597928,13.235813711989385,13.397921410959393,13.755128586734674,14.066559530314432,14.334028417831673,14.601941913592668,14.867473122098296,1067.7172650697432,2045.7614965476005,3029.9539454091914,3997.344312074406,4965.918507563096
