RMS,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,ZCR,Mean Power,Power below 8kHz,Power above 8kHz,Base Frequency,Power Ratio,Short Time Energy,Low-High Ratio,HNR,FB1(CF: 308.92Hz),FB2(CF: 617.85Hz),FB3(CF: 926.77Hz),FB4(CF: 1235.7Hz),FB5(CF: 1544.62Hz),FB6(CF: 1853.55Hz),FB7(CF: 2162.47Hz),FB8(CF: 2471.4Hz),FB9(CF: 2780.32Hz),FB10(CF: 3089.25Hz),FB11(CF: 3398.17Hz),FB12(CF: 3707.09Hz),Formant 1,Formant 2,Formant 3,Formant 4,Formant 5
3116.435028301771,520.8061710851763,1153.8746351931566,506.94657995345744,241.0,240064980721.4241,2880748175560775.0,213605029662.24335,120.0,0.37436411318554375,8820900.0,117.19509015797263,0.6156895890985867,13.924045695235359,13.537618393084188,13.275076946924866,13.392470763983319,12.996820626162057,13.050348286193438,12.590799685889149,13.31689972854159,13.48592962080492,13.310052926458424,13.584727351090462,13.818046616259425,1109.8288892455114,2096.3777835713995,3022.677640845067,3958.7188971787914,4981.948157873776
3098.6786051175254,507.76665783159945,1123.6381746326479,491.5984458111702,249.0,239211604557.82022,2870501705853058.0,203192562599.86563,120.0,0.423912714629223,2601.0,110.58436729269852,1.3234246324694758,14.489595983476628,14.179037318406644,13.004217233574733,12.900574008930121,11.981473023411521,11.818157826176995,11.861070569240008,12.783344153863906,13.145788462354838,11.352383672052092,11.152119324511718,10.785521035244473,1105.74947784638,2103.157187395866,3119.925393539935,4135.132724490548,5147.056275006629
2987.2135297562804,534.1757404895643,1169.542549570753,523.6691738696809,306.0,221268060102.51575,2655149501248520.0,224840320543.42935,120.0,0.33393170663874816,4545424.0,102.5617826526908,0.6888522688247702,14.074546548063836,12.117324009171986,12.912215240696527,12.974491932741143,12.65571809598825,12.382407089028122,12.257754153270115,13.062217221628778,13.3076302790371,12.842115425716171,12.927204484596945,13.16685232437302,1068.8373219846633,1961.400447677744,2964.036534741014,3959.3198694579182,5034.496639698576
3150.4209853768957,530.8497667349204,1174.6285716031948,502.82320063164894,308.0,246221869346.25482,2954397797497882.5,362274031217.8549,120.0,0.3735939823428609,633616.0,120.77725112023732,1.5767905897877792,13.560285118793843,12.965974103164744,14.043026805630305,12.791994631063606,12.199102005247115,12.206884860671156,11.930785042004018,12.45997854859164,12.75798113855155,11.698295805495075,11.859501123752832,11.685935682598704,1132.7304716875865,2112.056777773007,3101.5562701526997,3958.9549580868115,4970.772498610326
3141.2606137960734,537.463301339415,1183.1161054718111,538.7882313829788,275.0,243960657869.033,2927318255458853.0,283085964925.0817,120.0,0.33842564108439627,36060025.0,120.68466849537914,1.5927875548150494,13.617280232166546,13.705112321066347,13.3235881789616,13.95774007071749,13.720533819741364,13.798516840475576,13.877762348367098,14.132913028196802,14.674916351189387,14.715616467607619,14.921726009373783,15.16014687265728,1132.3570471306975,2108.298972015649,2976.5161927368185,3919.1445603946686,4989.4887007260495
2930.6966826265507,551.5646006090543,1197.3702100352943,526.8762466755319,271.0,215534350266.71686,2586376765509035.5,237444490960.47415,120.0,0.42358041034116,1628176.0,117.77709199430372,1.4754135126396755,13.283074163899775,13.009902397187775,12.717350703978976,12.660515506708004,11.725917003216914,11.887851219417158,12.053554371676105,12.83689513801948,13.021606841920319,12.26236608198743,12.433959468105451,12.4756535640624,1128.2580558981786,2111.051339803717,3006.393709201326,3951.1278675821536,4974.516939910866
3170.3088972404107,537.2052040214126,1186.178740301916,518.6294880319149,249.0,249447868514.04327,2993044941498889.5,198007510788.50626,120.0,0.44560579131808686,15928081.0,128.88531672642964,1.953251113116322,14.486986645266995,13.751204058391426,13.118665892999996,13.657243488805214,13.133759123813263,13.201349715272945,13.348953494528084,13.677070308768656,14.146556223916024,13.758833162269998,14.042664718842037,14.28678889656019,1095.569229758297,2093.262745072842,3083.3216574634675,4132.483633180561,5032.315187415066
2988.2436331783424,560.9850128580541,1165.556408543396,593.3084690824468,319.0,227796165940.30496,2732955545070454.0,213515071760.8506,120.0,0.37336988443180413,20124196.0,62.290825690772174,2.3671692032218066,15.13245624734141,13.56663291920404,13.273151299981324,13.599409550555698,13.024273156863508,13.099639416150062,13.25372669332042,13.596923583710824,14.031064379647027,14.150676318484612,14.311595362113009,14.563330196367692,1099.13539609901,2076.7420835273724,3076.973598454945,4001.7753875548037,4862.749773780638
3234.5247541288877,526.8027164229981,1102.1729372677744,578.1894115691489,297.0,260655593486.16537,3127596516225251.5,224173438188.4395,120.0,0.3284164341075041,6031936.0,83.22363261247096,1.2514096793599319,14.311332517329605,13.495126092967588,13.416868150485111,13.187901804679836,12.679415072639738,13.092698842221736,12.808367793933584,13.246158428703675,13.468731110433362,12.949391216065958,13.219649634371546,13.394184377323118,1134.6679071815508,2089.459809996913,3061.191141957731,4032.240455104111,5080.673409663258
3089.776448727524,527.0514122469199,1137.7258613630006,530.9996259973404,299.0,240212418698.05133,2882553172444033.0,233498624875.7242,120.0,0.42282368866491077,573049.0,89.57866719202566,1.087758507456064,15.499823486005443,13.923863660981823,13.114224063472287,12.44277308655884,12.283149827355302,11.893502261623869,11.368897339772284,12.889895839313313,13.072117047676942,11.55180117287009,11.3478828744342,11.204348447591116,1085.6093919425425,2113.862621763956,3118.683987141328,4085.3420777572305,5076.2668612226025
3323.2006717401828,553.2514111172999,1170.8537099264515,570.8589594414893,305.0,275930337035.91644,3311026323534612.0,405104230907.8394,120.0,0.41838178451089864,13935289.0,115.93990903470645,3.0486337004511843,14.099776349744293,13.04404413576027,13.384399623700183,13.334597923705612,13.52635934364257,13.281117169744482,13.473959096922052,13.60940983891664,13.809791322715569,13.810485731897783,14.030794123026254,14.280964295335876,1140.2992880848328,2136.39586031901,3052.5416789700366,4047.527113270692,5070.725871649286
3222.0671014613204,490.1849611623622,1097.7438215626566,474.64677526595744,245.0,259083129862.7611,3108923024991449.5,168799167015.44675,120.0,0.36144919952638005,9765625.0,137.23501605038683,1.1416483258435715,15.00291304368768,13.37871687965177,12.353551985193908,12.140212605654618,12.502878083430344,12.678425829137828,12.986187758243597,13.431217678796251,13.710990672384732,13.697884780251632,13.752445888051948,13.971287732995425,1109.8680671054265,2104.799549248826,3090.3120220168094,3985.4876265589623,4942.5140252921165
2817.139226140621,539.2945197574946,1155.1158791803443,533.9776221742021,289.0,197951082995.2898,2375388294270503.5,183595534326.5559,120.0,0.40117607254839005,5193841.0,106.50476657478038,2.1810925458456345,14.091156532446606,13.276416594946243,13.287111463676935,13.1518198339702,12.629961278336776,12.049734623067879,12.317935058407926,12.989119483435719,13.268857205310088,13.035581659296437,13.055226606898003,13.17978961625784,1095.8899446146636,2058.14650574617,2993.6513297225365,4004.3421720178403,4974.328350671474
3094.86459255032,529.3370694796716,1153.6127627931671,510.8408826462766,281.0,241755421553.90143,2901021633399654.0,206200559565.68848,120.0,0.396052948279658,13155129.0,121.46687304773805,1.8558354768436058,14.215683162824813,14.146235671350315,13.299074952550047,13.367954096456915,12.591851162118934,13.033235714826601,13.337073544555812,13.68409420699319,13.783166997565228,13.700747980780385,13.984657710116322,14.225080952906383,1088.5992967636564,2096.188453578035,3037.1232341896516,4006.3666803839856,5016.982946820342
3037.9854944339813,520.5738887979359,1144.807225224194,501.2196642287234,243.0,227915238576.74518,2734997867697973.0,202428592403.20148,120.0,0.4093988328920838,994009.0,122.39057354197925,1.31776270153873,14.66441096062823,13.997072030767187,12.995316852952483,12.22001334749932,12.540739448765793,12.426227718544514,12.114308003801016,12.828124888245549,13.00102332761698,11.9793073459648,11.917272044392401,11.82169746466097,1136.1979267014415,2108.4490521181815,3016.9971620239244,3983.0114979354244,4956.715618384006
2881.535263948766,529.054188520655,1152.8590255169531,499.6161278257979,303.0,206262285166.02832,2475152016237273.5,192147159611.8005,120.0,0.41781795834535745,2471184.0,120.08780688311244,1.2395891602413078,14.1038311741756,14.208660237009866,13.135523809312568,12.79354241677453,12.459113750555419,12.470711844694097,12.33700273605192,13.037313133060989,13.289029320802962,12.48797119995742,12.704198391495614,12.824972781441417,1084.6465543637082,2045.8878407403784,3046.319282068715,3979.2997823044143,4955.549125853809
2991.7748013479263,528.5686010508921,1155.675931536461,512.4444190492021,292.0,224550260746.4728,2694546506236459.0,217512141268.6138,120.0,0.4105450503631263,4460544.0,116.80153367645629,3.0463129237928843,14.263283247890616,13.56431628819932,13.500772645262481,11.963946658935388,11.832939493355356,12.315891355967592,12.855876757128826,13.012177126969876,13.494382507695773,12.72924718136027,12.970580757532094,13.174984296795037,1150.262847457543,2185.3768101742317,3141.1904654854275,4043.122853353412,4994.954297907372
2851.8110067958764,539.542385228943,1171.2344379439457,518.4004114029256,284.0,205356310497.82486,2464174273963458.0,228268258437.59818,120.0,0.38175064971326533,1338649.0,120.38810009468064,2.2590455685657522,13.993281944931287,14.116111044401885,12.967439279442054,12.45466899117085,12.075696110516098,12.035529309431551,12.27645667514281,12.561865331433633,13.039827731939917,12.171090919816985,12.07695289422349,11.96577201314183,1178.2929443520427,2033.4213556809566,2977.661776778518,3935.9117796535347,4921.362567828142
3153.8025422628184,522.5790724256067,1163.9370472230814,501.2196642287234,267.0,245790971814.56882,2949399435081428.5,236716779924.4367,120.0,0.38222025588425923,3865156.0,124.04215546280042,2.0314709439370655,14.913116994124184,13.611941873007055,13.25630068712042,13.063831477924266,12.162860835267315,12.570336479914232,12.43399297926238,12.905111282086198,13.153775305361169,12.537508597228703,12.78195950407694,12.994231886657962,1111.9911521695833,2016.897250899627,3021.0632431965164,4024.246675468539,4963.094680142262
3189.564248639365,517.7888774965766,1151.2114854424478,495.0345952460106,293.0,253126091073.41916,3037472423319760.0,293738135299.57715,120.0,0.35222604718332806,27783441.0,138.6661767725073,1.3901671187734463,14.856438688467074,14.154280964577953,13.880914513083042,13.387787957145866,13.603918862153426,13.522698111319611,13.71992918626582,14.133759978962019,14.501566248010683,14.521810112702143,14.728442896130721,14.96623676109171,1082.0895799340606,2077.929449454149,3025.230759869203,3966.462010931022,4952.004933565618
3098.839328206696,517.3387030103337,1158.4493250812372,495.0345952460106,297.0,240221536407.57324,2882212330728097.0,228803975162.57596,120.0,0.2570387854338098,45369.0,114.77647360135511,0.2684115801251741,13.673426465222729,12.954662295335876,13.412947760574452,12.81770387232267,11.67418911748016,11.802499729732864,12.224836282248177,12.32159997193005,12.849831379016823,11.773397265633193,11.146248028175897,11.03752224115711,1098.727865143248,2094.9930763049756,2947.5535464859213,3988.2616465173987,4980.3079215698035
2754.2544692863275,553.2439761924384,1190.7759269308194,522.523790724734,303.0,191710268187.25803,2300415629689290.0,183967269952.9244,120.0,0.3939643350831023,8820900.0,109.40132370548835,1.370540753867104,14.962760551816539,12.828677776447437,13.561658572627548,13.561280589006733,13.08665188284355,12.533664652132941,13.134384035173346,13.708640780591697,13.757039419107276,13.389366332702835,13.470642947435964,13.768875328800872,1097.439917014939,2086.102546801597,2988.7617287298667,3983.8309411325163,4984.047666753813
3164.3330254109696,520.9912566772045,1152.567772011371,500.53243434175533,272.0,249028865306.01514,2988358548138519.5,236807290713.67517,120.0,0.44367720975006847,7392961.0,123.5109474391319,2.3345786833420044,14.699607208313187,13.669013436512778,13.274149378052316,13.079170997742418,12.554748168332381,12.527420107664277,12.929651326884585,13.301948428050883,13.567922225983517,13.315704882440768,13.412885480066247,13.639728033597159,1110.0779765531213,2067.5164456488565,3004.305205056051,4016.5515133166004,5058.077776271971
2984.4469328315586,522.6538764951234,1152.9690368700215,497.783514793883,255.0,225617984857.909,2707343829852786.5,220972131728.90106,120.0,0.42478907689932643,1096209.0,123.38659478975798,2.519395976559084,15.238297574555835,13.13698577787595,12.648936007011784,12.601299717424515,11.961337733204415,12.377416906862353,12.142676625712928,12.560701317577161,13.015213158318076,12.042662715797071,11.877310340808945,11.934730116634443,1091.7215992668714,2070.7467676030324,3017.867711598254,3944.6667233082117,4942.3491497672285
3172.432939576171,534.5063971830162,1194.629973197024,499.3870511968085,251.0,251562375774.97687,3018650275334296.0,214945812802.51016,120.0,0.4189268357443203,15264649.0,136.70510621555843,1.4422683480608482,14.71782000371482,13.875125752469636,13.494675043443621,12.957641062061796,12.836645381988687,12.729102718219975,12.965845748947338,13.549374083759108,13.956480732739989,13.853721824110558,14.111637918236653,14.355596875600424,1093.1053983754546,2085.9688897764177,3046.4603508215305,3989.9549066591676,4957.512175449403
3086.0973723703164,571.3125239593046,1239.1953921805843,557.5725149601063,271.0,237638092775.96524,2851178565953232.0,252597408993.88376,120.0,0.46677644964232395,10169721.0,125.81845949655442,2.372518982332337,13.72427557280166,13.7933689778541,13.247600945266857,13.131904149651115,12.303201546892568,12.907469692647487,12.972631269011043,13.08856838386496,13.519942600073074,13.483789941542577,13.756136192064247,13.948003015400836,1114.0887198997166,2064.2558692780663,3062.84344444351,3995.177113335013,4960.101178912991
3018.7009901932615,558.4238159256322,1211.5679116202698,542.6825340757979,311.0,226742222521.6943,2720118133408899.5,243170656134.97653,120.0,0.383188487765678,10660225.0,129.1890199623441,2.2567657994088064,13.720515414951192,13.303589096116237,12.225891443822759,13.03318253129016,12.47922022224425,12.586722769221737,12.925136016942643,13.23646548926231,13.938392648741248,13.64345544171319,13.827526521547451,14.089190154744273,1104.0962639117708,2048.0478756167868,3035.4196384242023,3991.413295301746,4925.650628503474
2997.7251725095302,668.0122109080633,1398.2955224423843,705.0978640292553,325.0,224568641852.2762,2694448285182853.0,452085448219.72736,120.0,0.4339864893387032,12974404.0,108.95342008019506,1.8455944330611427,14.165921962859306,13.873958837618193,12.488189121092203,13.52465299540021,13.088392173348225,13.12459904688445,13.061992634126575,13.349451164640564,13.863531422902978,13.850617328052715,13.990793294203124,14.158211553868005,1074.3046480115681,2083.121654062699,3080.9538005519653,4054.980134192721,5071.860293735311
3236.268621165309,523.4708452574299,1174.6216541605063,505.3430435505319,253.0,262877931499.75577,3154429154022862.5,196258331686.6997,120.0,0.367805698941986,14478025.0,144.7568634532631,3.685223970489633,14.511889679935038,12.934281138984089,12.716983728567103,12.726236651139992,13.432579630949764,13.255592568192814,13.538345302926036,13.650565079697687,13.8118236681186,13.851241333661644,14.030709421201294,14.253788133078066,1111.212118447649,2072.7947069235925,3100.585792975786,4063.682287879079,5021.4487709624245
3026.383150408457,528.3864590540612,1159.5930017785076,512.9025723071809,259.0,229187659988.8152,2750265669057191.5,192586402007.54596,120.0,0.4125876724009437,13191424.0,122.78197811496607,1.642190998774649,13.532384846404973,13.826446713729279,13.414073013862298,12.879974015698712,12.81380474948479,12.953377925318614,13.21596435046129,13.548134435779849,13.881911911333624,13.76658340946662,13.979456338098188,14.161555935122067,1128.0522638575285,2115.052103716018,3045.2524242785244,3999.6847847987624,4950.232435835461
2838.530382541479,539.6628628865711,1171.1473428918482,522.0656374667553,309.0,199572480735.19577,2394879362177618.0,189947089870.1342,120.0,0.36369507390685923,4700224.0,107.83861312202696,1.4001827257177755,14.054284720147242,12.826249537968607,13.106585530620864,12.967789953149568,11.788122050532438,12.360119529648976,12.502043908871109,13.350571952909117,13.39149785880359,12.737702299101441,12.811352085483483,13.055025869161552,1111.2394994105991,2147.223333251033,3049.0724428853678,3982.271023887441,4982.174636542603
2765.8069888277696,544.2656433706358,1162.7741917213073,543.8279172207447,285.0,192369842955.9025,2308304730785059.5,181911829978.80197,120.0,0.33668853942951366,11458225.0,100.22657288487753,1.1859551324582764,13.181518860474092,13.975997009650877,13.228185934093345,13.092625544997114,13.038738615306302,12.88969516362541,12.897963974522705,13.38127841590591,13.77740757758,13.75660185599289,13.862832854706259,14.088075173856296,1172.25733939829,2182.1679878124164,3122.765985928668,4290.861943756283,4975.380024367573
3031.2696741893883,532.6676864377372,1161.7548245841656,530.7705493683511,279.0,230744650108.89536,2768580921240308.0,218073528930.83548,120.0,0.4470156130711695,5546025.0,107.33662342718674,2.1057126441786598,14.84498650265241,13.370482730279992,12.970757557467588,13.37853792880487,12.916345188272707,12.89532681108632,12.679375080459579,13.300516754570923,13.396175760729372,12.910556790266433,13.196789847665121,13.354839607399272,1100.0033781401194,2073.8565928057747,3024.8648347019507,4033.17986689204,4962.823762033522
2885.194271018891,546.0397780089093,1168.1476538507368,559.1760513630319,306.0,206514438704.2065,2478075738794421.0,304003757975.309,120.0,0.39963514877292705,25431849.0,105.28057686823723,2.2879637221950384,13.528728537842754,13.087944602580894,13.815285599039347,13.200825962188384,13.44382546497066,13.309289454006523,13.577899733381292,14.079016654967582,14.264268297743588,14.33053481430253,14.55010685362929,14.812642660444038,1105.1016956167446,2066.3776498941875,3122.434147601045,4127.085537836985,5032.8236825542535
2555.431315865833,563.7871758154687,1171.979318891062,571.5461893284574,348.0,163231074350.1153,1958385211645753.8,310855727957.9911,120.0,0.38291689398696493,1002001.0,87.8575499695878,1.366742357196513,12.862930040956986,13.331985914933096,13.521307005211032,12.597169505008866,12.536665918700837,11.978556933124056,11.57620303408528,12.693703554709643,13.15707455178143,12.006735097734689,11.918294139293513,11.871368795913494,1087.7298770372533,2052.2526249161315,2999.5545021261814,4018.019549690196,5056.549370890026
3269.672292216842,619.2504009705729,1244.3688416542752,777.0279255319149,345.0,266807278574.45312,3200829285716759.5,983286847461.8035,120.0,0.317485034086548,24117921.0,119.05651090593541,0.6381784276267508,14.654959696548826,13.607299235599443,13.402415893085863,13.43993144950148,13.020846406400002,13.380052158954424,13.425792497555204,13.940073200055231,14.341706775412883,14.284177685723133,14.546091502833773,14.797274125932235,1120.8307667012878,2082.2822518493645,3027.329146827345,3981.96709407388,4999.37377544156
3015.0316232484834,535.5309106351427,1168.7264710392858,519.5457945478723,271.0,228220824309.93625,2737976593259050.5,233973093262.8786,120.0,0.3842598427580295,8191044.0,116.35223832234142,1.3763591400046133,14.202055433577888,14.03750129035513,13.227836771890978,12.775717808129999,12.818655410707402,12.416800514675629,13.053473898739531,13.105154000376203,13.452012787427286,13.219507625709097,13.489781230786145,13.650091300484023,1125.5399470216873,2114.4379747900057,3125.272941323752,4066.8963906952226,5028.228375153359
3249.002074222349,532.1217471029876,1179.784592011122,522.9819439827128,237.0,265404851500.1515,3184645606024896.0,198622126356.44907,120.0,0.40704570867710926,40487769.0,144.6629573486155,1.5947018868402432,15.244725497793803,13.605967538210818,13.677192154256492,14.165478751884319,13.844001464981348,13.705105483239372,14.07878416494663,14.3215450706602,14.479344599907435,14.831234130200988,15.087721425131733,15.32976898358635,1082.4471499986262,2066.508830432907,3017.597078347025,4007.787317728806,4956.597832893095
3027.6332266304717,544.6144513245131,1181.3478783985554,534.8939286901596,281.0,230889310081.98828,2770595706203099.0,217463618504.60263,120.0,0.3914780932424845,23270976.0,126.22063719285444,2.0508014510881223,13.835344323041152,13.539664235978776,14.055019376153941,13.34093619067846,13.357233509815343,13.269010020533464,13.384777220434394,13.799629229544298,14.35211982908004,14.231411316311661,14.43705514156797,14.731286133294056,1118.9271142596099,2082.554608950737,3062.927855695389,4006.4640232941006,4981.418220804742
2956.4350249122895,518.2365412101759,1137.857722741255,489.3076795212766,299.0,220664738485.39062,2648011019972300.5,185510683505.7158,120.0,0.39872607418977224,2765569.0,127.6263747845327,1.6874145369587508,15.011679598984667,13.410911048184017,12.54582560543287,12.646571893244351,12.140983729084134,12.0638555802742,12.145925006913215,12.585848537068442,13.29627634662664,12.59763137160805,12.62086734474993,12.80141656419111,1067.7087840523857,2045.6710383317281,3047.751615922487,4078.5009204968815,5097.990842251118
2811.3775905589437,540.9061637857704,1167.6065998715721,518.8585646609042,289.0,195746830423.90897,2348948030753614.5,183420637119.66028,120.0,0.3975532058462542,5755201.0,104.70951684934538,1.2587307621795087,13.819443235157513,14.349134325284044,13.465055425711624,13.454261027690764,13.170723744150825,12.212773960779938,12.456714900324535,12.893913336176302,13.27672955998561,13.18272935194831,13.28601841612151,13.412171231253263,1091.2620123829104,2063.95008437939,3032.0611855460797,4031.239933930841,5053.4083188318855
3034.6386066527184,530.596446527758,1166.494904310859,517.7131815159574,257.0,231734015711.68317,2780634112345804.0,205863510395.89722,120.0,0.38656133951732913,2528100.0,111.58648068341272,1.8424975864152056,13.956317810857785,13.214998976282011,13.175396749367373,13.05795265752625,12.140806028173941,12.21335243853347,12.174422931469554,13.105055140104675,13.35095267253014,12.287463144425418,12.4174562426835,12.5876958410054,1074.7423296743852,2061.7032271212124,3067.2761658098298,4007.4885977250683,4995.157856364403
2944.81097420035,636.9454315228762,1397.9571851156738,579.3347947140958,297.0,216159182116.48987,2593039056838476.0,461836110501.066,120.0,0.38973262464794656,3168400.0,117.31704506157126,2.3536725299568912,13.10820183015187,13.95964221661417,13.569824494353021,12.749596383629532,12.290626362780282,12.68094445753941,12.3893858546147,12.818389353230605,13.315102169505908,13.363329237229754,13.414867290275936,13.532332803127705,1097.0102854931752,2120.9749855829627,3064.508206221725,4119.674588996449,5103.13846204371
3062.843184673672,499.42755362390017,1116.1273762229773,478.5410779587766,239.0,232105929161.423,2785269456854423.5,202467533761.40128,120.0,0.3279546372866778,1225449.0,123.45195763473164,2.0925769212885323,13.826351317420661,13.744546030542521,12.947168122577898,12.969968556238015,12.607842857684629,12.213286325135716,12.48268088473444,12.704209050603527,12.815789155045534,11.80126090463192,12.063453293055302,12.093025222406574,1064.2076576900843,2053.473055968456,3050.966134498106,4032.5234825596385,4961.184936268443
3117.7790209512495,520.224534455247,1169.5012033172957,483.58076379654256,255.0,240286334524.4554,2883405212712218.0,229442942708.32397,120.0,0.3804963836290932,15578809.0,143.44104475955,3.6424813079804284,13.814988660966552,13.460132690154872,13.789292992378776,13.225298793897501,12.818747872715376,12.879081235575219,13.24146384055655,13.621158116535,13.828328911255486,13.943748813330267,14.157500574206942,14.412031453173636,1113.207237659669,2148.5324482127185,3108.6448303694897,3995.973163967832,5051.157737274546
3069.899980741407,508.9307145279155,1144.0205249494206,484.2679936835106,239.0,236693117898.66724,2840346733583559.0,205071182267.57327,120.0,0.45827358865223733,524176.0,131.62208598067184,3.5270127782765344,14.605013016241957,13.577994126042585,12.835823965469018,12.169896234055736,11.607330911540735,11.982937159923084,12.1874722828523,12.536239096469554,13.226248538368344,11.723856313268003,11.20084618165468,11.276207859428942,1110.1239834530397,2065.600956744243,2951.77156740062,3975.1333837548627,5012.647093597088
